target_gene	experiment_type	cell_line	gene_silencing_series	experiment_id	experiment_doi	sample_id	rin	read_depth	bio_rep	tech_rep	sex	age	life_stage	gene_quantification_id	file_format	output_type	genome_annotation	mapped_run_type	lab	assay	cellosaurus	biosample	document	biosample_alias	nucleic_acid_type	extraction_method	fragmentation_method	size_selection_method	strand_specificity	Splicing_regulation	Spliceosome	Exon_junction_complex	NMD
EIF3D	control	HepG2	ENCSR186NTP	ENCSR689PHN	10.17989/ENCSR689PHN	ENCFF710REB	9.6	16020764	2	2_1	male	15	child	ENCFF974XMK	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF3D	case	K562	ENCSR940GDT	ENCSR660ETT	10.17989/ENCSR660ETT	ENCFF186KUJ	10	29694236	1	1_1	female	53	adult	ENCFF482KTZ	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB053XKI	/documents/68eac49f-ba47-4e89-a99f-59032c3c908c/	EIF3D_BGKLV19_25B	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF3D	case	K562	ENCSR940GDT	ENCSR660ETT	10.17989/ENCSR660ETT	ENCFF624RSG	9.8	23981882	2	2_1	female	53	adult	ENCFF805SDA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB098TBC	/documents/293c06da-39f3-4188-8832-b64342f1269a/	EIF3D_BGKLV19_26B	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF3D	control	K562	ENCSR940GDT	ENCSR661HEL	10.17989/ENCSR661HEL	ENCFF270QFX	9.7	15422719	1	1_1	female	53	adult	ENCFF308ADK	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF3D	control	K562	ENCSR940GDT	ENCSR661HEL	10.17989/ENCSR661HEL	ENCFF114NYX	9.3	20037853	2	2_1	female	53	adult	ENCFF146WBD	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF3G	case	HepG2	ENCSR548LCO	ENCSR778AJO	10.17989/ENCSR778AJO	ENCFF733JVZ	9.7	24204157	1	1_1	male	15	child	ENCFF904SOT	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB879QNQ	/documents/72b444bc-44ad-4dfc-afe1-77522dd5a054/	EIF3G_BGHLV14-15	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF3G	case	HepG2	ENCSR548LCO	ENCSR778AJO	10.17989/ENCSR778AJO	ENCFF465BQG	9.6	22153903	2	2_1	male	15	child	ENCFF993TFP	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB644OJD	/documents/9e782688-834f-48ef-84df-a9332d6a747c/	EIF3G_BGHLV14-16	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF3G	control	HepG2	ENCSR548LCO	ENCSR003EKR	10.17989/ENCSR003EKR	ENCFF383BBD	9.5	20502513	2	2_1	male	15	child	ENCFF545BIP	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF3G	control	HepG2	ENCSR548LCO	ENCSR003EKR	10.17989/ENCSR003EKR	ENCFF670AXP	9.4	18343079	1	1_1	male	15	child	ENCFF237FMK	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF3G	case	K562	ENCSR791UFD	ENCSR143UET	10.17989/ENCSR143UET	ENCFF512IPW	9.5	19685775	2	2_1	female	53	adult	ENCFF950IXM	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB115UGS	/documents/92ede9ff-8bd2-42cc-99ab-5883d857aadb/	EIF3G_BGKLV13_72	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF3G	case	K562	ENCSR791UFD	ENCSR143UET	10.17989/ENCSR143UET	ENCFF468LCA	9.4	20064563	1	1_1	female	53	adult	ENCFF555EQX	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB866BIY	/documents/75016e70-0b17-4f63-bea4-3663be79beb3/	EIF3G_BGKLV13_71	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF3G	control	K562	ENCSR791UFD	ENCSR084SCN	10.17989/ENCSR084SCN	ENCFF070KDQ	9.4	22305708	1	1_1	female	53	adult	ENCFF655KYK	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF3G	control	K562	ENCSR791UFD	ENCSR084SCN	10.17989/ENCSR084SCN	ENCFF954DPS	9.3	13286956	2	2_1	female	53	adult	ENCFF558RNQ	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF4B	case	HepG2	ENCSR113GLI	ENCSR313CHR	10.17989/ENCSR313CHR	ENCFF419AGX	9.2	32790473	1	1_1	male	15	child	ENCFF597CPX	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB393XCE	/documents/f08f3256-32f0-4a46-8965-6cf9ac38a400/	EIF4B-BGHLV12-23	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF4B	case	HepG2	ENCSR113GLI	ENCSR313CHR	10.17989/ENCSR313CHR	ENCFF280LNI	8.7	33354145	2	2_1	male	15	child	ENCFF691TOX	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB826MKC	/documents/f08f3256-32f0-4a46-8965-6cf9ac38a400/	EIF4B-BGHLV12-24	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF4B	control	HepG2	ENCSR113GLI	ENCSR237YZT	10.17989/ENCSR237YZT	ENCFF335ETY	8.9	35639393	2	2_1	male	15	child	ENCFF548ZDN	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF4B	control	HepG2	ENCSR113GLI	ENCSR237YZT	10.17989/ENCSR237YZT	ENCFF745CDS	8.9	33482597	1	1_1	male	15	child	ENCFF785WTG	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF4B	case	K562	ENCSR172VUX	ENCSR774BXV	10.17989/ENCSR774BXV	ENCFF825ZEB	9.4	21052647	2	2_1	female	53	adult	ENCFF374YSP	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB975VYQ	/documents/c3de3124-caea-4240-9781-3ca92087fc58/	EIF4B-LV08-24	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF4B	case	K562	ENCSR172VUX	ENCSR774BXV	10.17989/ENCSR774BXV	ENCFF860HXU	9.2	19122112	1	1_1	female	53	adult	ENCFF631XFW	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB337BBO	/documents/e2772a1f-9825-40ac-b124-3cfeceb3c57f/	EIF4B-LV08-23	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF4B	control	K562	ENCSR172VUX	ENCSR913CAE	10.17989/ENCSR913CAE	ENCFF542NNE	9.2	25907368	1	1_1	female	53	adult	ENCFF268SFP	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF4B	control	K562	ENCSR172VUX	ENCSR913CAE	10.17989/ENCSR913CAE	ENCFF510CPU	9.2	22190818	2	2_1	female	53	adult	ENCFF892SIG	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF4G1	case	HepG2	ENCSR885LXL	ENCSR509LIV	10.17989/ENCSR509LIV	ENCFF450ZSH	9.7	34068123	2	2_1	male	15	child	ENCFF222LUJ	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB242ZVA	/documents/838bd275-7fc5-4a1f-b050-f6f581a7655f/	EIF4G1-BGHLV23-14	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	1
EIF4G1	case	HepG2	ENCSR885LXL	ENCSR509LIV	10.17989/ENCSR509LIV	ENCFF387REX	9.7	28202450	1	1_1	male	15	child	ENCFF822GZO	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB315NEG	/documents/7ecf7ca5-6ef2-4823-88d0-bf0de107676d/	EIF4G1-BGHLV23-13	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	1
EIF4G1	control	HepG2	ENCSR885LXL	ENCSR042QTH	10.17989/ENCSR042QTH	ENCFF819ILY	9.7	53622196	1	1_1	male	15	child	ENCFF448TCG	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	1
EIF4G1	control	HepG2	ENCSR885LXL	ENCSR042QTH	10.17989/ENCSR042QTH	ENCFF309FMB	9.6	26620965	2	2_1	male	15	child	ENCFF398YUO	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	1
EIF4G1	case	K562	ENCSR006GDY	ENCSR712CSN	10.17989/ENCSR712CSN	ENCFF473KWA	9.7	18468797	1	1_1	female	53	adult	ENCFF426TCB	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB806GNS	/documents/b2940794-90f2-4ec0-a9dc-fb774db630d7/	EIF4G1_BGKLV24_25_17615	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	1
EIF4G1	case	K562	ENCSR006GDY	ENCSR712CSN	10.17989/ENCSR712CSN	ENCFF620KRD	9.6	20214004	2	2_1	female	53	adult	ENCFF542CKA	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB177DRL	/documents/c48d2c4b-6c1b-4e7d-af71-405a48ed1b0d/	EIF4G1_BGKLV24_26_17616	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	1
EIF4G1	control	K562	ENCSR006GDY	ENCSR667PLJ	10.17989/ENCSR667PLJ	ENCFF554WDW	9.7	16099743	1	1_1	female	53	adult	ENCFF096IBO	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	1
EIF4G1	control	K562	ENCSR006GDY	ENCSR667PLJ	10.17989/ENCSR667PLJ	ENCFF439DBK	9.8	14209825	2	2_1	female	53	adult	ENCFF096FXH	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	1
EIF4G2	case	HepG2	ENCSR030SUW	ENCSR152MON	10.17989/ENCSR152MON	ENCFF334IYC	9.6	28951783	1	1_1	male	15	child	ENCFF474TVW	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB660DHK	/documents/3e160bd3-c6cc-4311-839c-3958099da6aa/	EIF4G2-BGHLV23-15	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF4G2	case	HepG2	ENCSR030SUW	ENCSR152MON	10.17989/ENCSR152MON	ENCFF229CUL	9.6	30174066	2	2_1	male	15	child	ENCFF096CGK	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB636TOD	/documents/7e704a9a-294a-4ff1-a71d-79447235a875/	EIF4G2-BGHLV23-16	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF4G2	control	HepG2	ENCSR030SUW	ENCSR042QTH	10.17989/ENCSR042QTH	ENCFF819ILY	9.7	53622196	1	1_1	male	15	child	ENCFF448TCG	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF4G2	control	HepG2	ENCSR030SUW	ENCSR042QTH	10.17989/ENCSR042QTH	ENCFF309FMB	9.6	26620965	2	2_1	male	15	child	ENCFF398YUO	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF4G2	case	K562	ENCSR051ACD	ENCSR040FSN	10.17989/ENCSR040FSN	ENCFF835WOD	9.8	36023620	2	2_1	female	53	adult	ENCFF122ZDP	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB029PGL	/documents/38cb9711-30c7-4668-95a1-aef4206b1bf5/	EIF4G2_BGKLV25-18	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF4G2	case	K562	ENCSR051ACD	ENCSR040FSN	10.17989/ENCSR040FSN	ENCFF088BEB	9.9	52304579	1	1_1	female	53	adult	ENCFF998SOM	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB291BKX	/documents/28f0f1a9-d37f-42f4-8839-4703c6cb606c/	EIF4G2_BGKLV25-17	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF4G2	control	K562	ENCSR051ACD	ENCSR620PUP	10.17989/ENCSR620PUP	ENCFF977FSW	10	35617336	1	1_1	female	53	adult	ENCFF585BAL	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EIF4G2	control	K562	ENCSR051ACD	ENCSR620PUP	10.17989/ENCSR620PUP	ENCFF402BSL	9.9	85668137	2	2_1	female	53	adult	ENCFF643OYR	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
ESF1	case	HepG2	ENCSR784YIW	ENCSR060IWW	10.17989/ENCSR060IWW	ENCFF389XLF	10	39791818	1	1_1	male	15	child	ENCFF261OVL	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB716EZT	/documents/1f43f02c-ddc8-4a98-95e9-f97d2fddf8ab/	ESF1_BGHLV30-35	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
ESF1	case	HepG2	ENCSR784YIW	ENCSR060IWW	10.17989/ENCSR060IWW	ENCFF812AFD	10	44571535	2	2_1	male	15	child	ENCFF514YJV	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB069LKF	/documents/b600f851-ce09-4422-a236-e943290ac3ba/	ESF1_BGHLV30-36	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
ESF1	control	HepG2	ENCSR784YIW	ENCSR067GHD	10.17989/ENCSR067GHD	ENCFF304ITC	10	32583010	2	2_1	male	15	child	ENCFF861ZJD	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
ESF1	control	HepG2	ENCSR784YIW	ENCSR067GHD	10.17989/ENCSR067GHD	ENCFF032IND	10	19538219	1	1_1	male	15	child	ENCFF528UQK	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
ESF1	case	K562	ENCSR484XYM	ENCSR077BPR	10.17989/ENCSR077BPR	ENCFF492MOH	10	39155823	2	2_1	female	53	adult	ENCFF461AAT	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB189QZQ	/documents/c5bc3eb5-a3bf-4633-9e0f-d0222cd891d0/	ESF1_BGKLV29-32	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
ESF1	case	K562	ENCSR484XYM	ENCSR077BPR	10.17989/ENCSR077BPR	ENCFF534KHW	10	27008599	1	1_1	female	53	adult	ENCFF722DTV	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB883OFC	/documents/0f531116-5fb7-4764-9fa5-59700ee53e27/	ESF1_BGKLV29-31	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
ESF1	control	K562	ENCSR484XYM	ENCSR032YMP	10.17989/ENCSR032YMP	ENCFF642XQV	10	40542487	1	1_1	female	53	adult	ENCFF135WYE	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
ESF1	control	K562	ENCSR484XYM	ENCSR032YMP	10.17989/ENCSR032YMP	ENCFF162FQZ	9.9	32549372	2	2_1	female	53	adult	ENCFF396VZW	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	0	0	0	0
EWSR1	case	HepG2	ENCSR604BHV	ENCSR532ZPP	10.17989/ENCSR532ZPP	ENCFF979YYG	10	28273572	1	1_1	male	15	child	ENCFF778TBG	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB802OBT	/documents/ac7d30d3-791f-48e9-82fc-e9ad4ee573b5/	EWSR1_BGHLV31-35	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
EWSR1	case	HepG2	ENCSR604BHV	ENCSR532ZPP	10.17989/ENCSR532ZPP	ENCFF993WTH	10	26208567	2	2_1	male	15	child	ENCFF649ZRD	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	ENCLB456FVF	/documents/39af3031-7a97-48a6-bd98-e7eed4da3763/	EWSR1_BGHLV31-36	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
EWSR1	control	HepG2	ENCSR604BHV	ENCSR538QOG	10.17989/ENCSR538QOG	ENCFF567UAR	10	25976765	1	1_1	male	15	child	ENCFF911CFX	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
EWSR1	control	HepG2	ENCSR604BHV	ENCSR538QOG	10.17989/ENCSR538QOG	ENCFF958YDS	10	26364583	2	2_1	male	15	child	ENCFF824TWL	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0027	NA	NA	NA	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
EWSR1	case	K562	ENCSR911KXX	ENCSR831YGP	10.17989/ENCSR831YGP	ENCFF461LDM	9.2	23726567	1	1_1	female	53	adult	ENCFF598SPU	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB289GAU	/documents/02d6d677-dec8-496b-b2cc-d2a47e2138cf/	EWSR1-LV08-25	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
EWSR1	case	K562	ENCSR911KXX	ENCSR831YGP	10.17989/ENCSR831YGP	ENCFF214KGR	9.3	16086283	2	2_1	female	53	adult	ENCFF899NVL	bam	alignments	V29	paired-ended	Brenton Graveley, UConn	shRNA knockdown followed by RNA-seq	Cellosaurus:CVCL_0004	ENCLB216GZS	/documents/f8c4bee4-8bd0-4f6f-baef-34b0a8134eee/	EWSR1-LV08-26	polyadenylated mRNA	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	chemical (Illumina TruSeq)	SPRI beads	reverse	1	0	0	0
